"","roleId","fromElementId","toElementId","arcrole","order","closed","usable","contextElement","preferredLabel","fromHref","toHref"
"741","http://www.xbrl.org/tifrs/fr/role/StatementOfComprehensiveIncome","tifrs-bsci-ci_HospitalityServiceRevenue","tifrs-bsci-ci_OtherHospitalityServiceRevenue","http://www.xbrl.org/2003/arcrole/summation-item","4.0",NA,NA,NA,NA,"tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_HospitalityServiceRevenue","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_OtherHospitalityServiceRevenue"
"742","http://www.xbrl.org/tifrs/fr/role/StatementOfComprehensiveIncome","tifrs-bsci-ci_HospitalityServiceRevenue","tifrs-bsci-ci_DiscountAndAllowanceOnHospitalityServiceRevenue","http://www.xbrl.org/2003/arcrole/summation-item","5.0",NA,NA,NA,NA,"tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_HospitalityServiceRevenue","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_DiscountAndAllowanceOnHospitalityServiceRevenue"
"743","http://www.xbrl.org/tifrs/fr/role/StatementOfComprehensiveIncome","tifrs-bsci-ci_TravelServiceRevenue","tifrs-bsci-ci_EntertainmentRevenue","http://www.xbrl.org/2003/arcrole/summation-item","2.0",NA,NA,NA,NA,"tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_TravelServiceRevenue","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_EntertainmentRevenue"
"744","http://www.xbrl.org/tifrs/fr/role/StatementOfComprehensiveIncome","tifrs-bsci-ci_EntertainmentRevenue","tifrs-bsci-ci_TicketRevenue","http://www.xbrl.org/2003/arcrole/summation-item","1.0",NA,NA,NA,NA,"tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_EntertainmentRevenue","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_TicketRevenue"
"745","http://www.xbrl.org/tifrs/fr/role/StatementOfComprehensiveIncome","tifrs-bsci-ci_EntertainmentRevenue","tifrs-bsci-ci_SouvenirMerchandiseRevenue","http://www.xbrl.org/2003/arcrole/summation-item","2.0",NA,NA,NA,NA,"tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_EntertainmentRevenue","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_SouvenirMerchandiseRevenue"
"746","http://www.xbrl.org/tifrs/fr/role/StatementOfComprehensiveIncome","tifrs-bsci-ci_EntertainmentRevenue","tifrs-bsci-ci_RideRevenue","http://www.xbrl.org/2003/arcrole/summation-item","3.0",NA,NA,NA,NA,"tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_EntertainmentRevenue","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_RideRevenue"
"747","http://www.xbrl.org/tifrs/fr/role/StatementOfComprehensiveIncome","tifrs-bsci-ci_EntertainmentRevenue","tifrs-bsci-ci_DiscountAndAllowanceOnEntertainmentRevenue","http://www.xbrl.org/2003/arcrole/summation-item","4.0",NA,NA,NA,NA,"tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_EntertainmentRevenue","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_DiscountAndAllowanceOnEntertainmentRevenue"
"748","http://www.xbrl.org/tifrs/fr/role/StatementOfComprehensiveIncome","tifrs-bsci-ci_OperatingRevenue","tifrs-bsci-ci_ConstructionAndEngineeringRevenue","http://www.xbrl.org/2003/arcrole/summation-item","5.0",NA,NA,NA,NA,"tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_OperatingRevenue","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_ConstructionAndEngineeringRevenue"
"749","http://www.xbrl.org/tifrs/fr/role/StatementOfComprehensiveIncome","tifrs-bsci-ci_ConstructionAndEngineeringRevenue","tifrs-bsci-ci_ConstructionRevenueForConstructionBusiness","http://www.xbrl.org/2003/arcrole/summation-item","1.0",NA,NA,NA,NA,"tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_ConstructionAndEngineeringRevenue","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_ConstructionRevenueForConstructionBusiness"
"750","http://www.xbrl.org/tifrs/fr/role/StatementOfComprehensiveIncome","tifrs-bsci-ci_ConstructionRevenueForConstructionBusiness","tifrs-bsci-ci_ConstructionRevenue","http://www.xbrl.org/2003/arcrole/summation-item","1.0",NA,NA,NA,NA,"tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_ConstructionRevenueForConstructionBusiness","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_ConstructionRevenue"
"751","http://www.xbrl.org/tifrs/fr/role/StatementOfComprehensiveIncome","tifrs-bsci-ci_ConstructionRevenueForConstructionBusiness","tifrs-bsci-ci_ReturnAndAllowanceForConstructionRevenue","http://www.xbrl.org/2003/arcrole/summation-item","2.0",NA,NA,NA,NA,"tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_ConstructionRevenueForConstructionBusiness","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_ReturnAndAllowanceForConstructionRevenue"
"752","http://www.xbrl.org/tifrs/fr/role/StatementOfComprehensiveIncome","tifrs-bsci-ci_ConstructionAndEngineeringRevenue","tifrs-bsci-ci_EngineeringServiceRevenue","http://www.xbrl.org/2003/arcrole/summation-item","2.0",NA,NA,NA,NA,"tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_ConstructionAndEngineeringRevenue","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_EngineeringServiceRevenue"
"753","http://www.xbrl.org/tifrs/fr/role/StatementOfComprehensiveIncome","tifrs-bsci-ci_EngineeringServiceRevenue","tifrs-bsci-ci_EngineeringServiceRevenue-EngineeringServiceRevenue","http://www.xbrl.org/2003/arcrole/summation-item","1.0",NA,NA,NA,NA,"tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_EngineeringServiceRevenue","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_EngineeringServiceRevenue-EngineeringServiceRevenue"
"754","http://www.xbrl.org/tifrs/fr/role/StatementOfComprehensiveIncome","tifrs-bsci-ci_EngineeringServiceRevenue","tifrs-bsci-ci_ReturnAndAllowanceForEngineeringRevenue","http://www.xbrl.org/2003/arcrole/summation-item","2.0",NA,NA,NA,NA,"tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_EngineeringServiceRevenue","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_ReturnAndAllowanceForEngineeringRevenue"
"755","http://www.xbrl.org/tifrs/fr/role/StatementOfComprehensiveIncome","tifrs-bsci-ci_OperatingRevenue","tifrs-bsci-ci_ServiceRevenue","http://www.xbrl.org/2003/arcrole/summation-item","6.0",NA,NA,NA,NA,"tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_OperatingRevenue","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_ServiceRevenue"
"756","http://www.xbrl.org/tifrs/fr/role/StatementOfComprehensiveIncome","tifrs-bsci-ci_ServiceRevenue","ifrs_RevenueFromRenderingOfServices","http://www.xbrl.org/2003/arcrole/summation-item","1.0",NA,NA,NA,NA,"tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_ServiceRevenue","../ifrs_20100430/ifrs-cor_2010-04-30.xsd#ifrs_RevenueFromRenderingOfServices"
"757","http://www.xbrl.org/tifrs/fr/role/StatementOfComprehensiveIncome","ifrs_RevenueFromRenderingOfServices","tifrs-bsci-ci_ServiceRevenue-ServiceRevenue-ServiceRevenue","http://www.xbrl.org/2003/arcrole/summation-item","1.0",NA,NA,NA,NA,"../ifrs_20100430/ifrs-cor_2010-04-30.xsd#ifrs_RevenueFromRenderingOfServices","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_ServiceRevenue-ServiceRevenue-ServiceRevenue"
"758","http://www.xbrl.org/tifrs/fr/role/StatementOfComprehensiveIncome","ifrs_RevenueFromRenderingOfServices","tifrs-bsci-ci_ContainerFittingServiceRevenueForSeaLandShippingBusiness","http://www.xbrl.org/2003/arcrole/summation-item","2.0",NA,NA,NA,NA,"../ifrs_20100430/ifrs-cor_2010-04-30.xsd#ifrs_RevenueFromRenderingOfServices","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_ContainerFittingServiceRevenueForSeaLandShippingBusiness"
"759","http://www.xbrl.org/tifrs/fr/role/StatementOfComprehensiveIncome","ifrs_RevenueFromRenderingOfServices","tifrs-bsci-ci_AgencyServiceRevenueForSeaLandShippingBusiness","http://www.xbrl.org/2003/arcrole/summation-item","3.0",NA,NA,NA,NA,"../ifrs_20100430/ifrs-cor_2010-04-30.xsd#ifrs_RevenueFromRenderingOfServices","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_AgencyServiceRevenueForSeaLandShippingBusiness"
"760","http://www.xbrl.org/tifrs/fr/role/StatementOfComprehensiveIncome","ifrs_RevenueFromRenderingOfServices","ifrs_RevenueFromCommissions","http://www.xbrl.org/2003/arcrole/summation-item","4.0",NA,NA,NA,NA,"../ifrs_20100430/ifrs-cor_2010-04-30.xsd#ifrs_RevenueFromRenderingOfServices","../ifrs_20100430/ifrs-cor_2010-04-30.xsd#ifrs_RevenueFromCommissions"
"761","http://www.xbrl.org/tifrs/fr/role/StatementOfComprehensiveIncome","ifrs_RevenueFromRenderingOfServices","tifrs-bsci-ci_ManagemenFeesRevenueForSecuritiesInvestmentAndTrustBusiness","http://www.xbrl.org/2003/arcrole/summation-item","5.0",NA,NA,NA,NA,"../ifrs_20100430/ifrs-cor_2010-04-30.xsd#ifrs_RevenueFromRenderingOfServices","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_ManagemenFeesRevenueForSecuritiesInvestmentAndTrustBusiness"
"762","http://www.xbrl.org/tifrs/fr/role/StatementOfComprehensiveIncome","ifrs_RevenueFromRenderingOfServices","tifrs-bsci-ci_UnderwritingFeesRevenueForSecuritiesInvestmentAndTrustBusiness","http://www.xbrl.org/2003/arcrole/summation-item","6.0",NA,NA,NA,NA,"../ifrs_20100430/ifrs-cor_2010-04-30.xsd#ifrs_RevenueFromRenderingOfServices","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_UnderwritingFeesRevenueForSecuritiesInvestmentAndTrustBusiness"
"763","http://www.xbrl.org/tifrs/fr/role/StatementOfComprehensiveIncome","ifrs_RevenueFromRenderingOfServices","tifrs-bsci-ci_ContainerYardServiceRevenue","http://www.xbrl.org/2003/arcrole/summation-item","7.0",NA,NA,NA,NA,"../ifrs_20100430/ifrs-cor_2010-04-30.xsd#ifrs_RevenueFromRenderingOfServices","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_ContainerYardServiceRevenue"
"764","http://www.xbrl.org/tifrs/fr/role/StatementOfComprehensiveIncome","ifrs_RevenueFromRenderingOfServices","tifrs-bsci-ci_DesignFeesRevenue","http://www.xbrl.org/2003/arcrole/summation-item","8.0",NA,NA,NA,NA,"../ifrs_20100430/ifrs-cor_2010-04-30.xsd#ifrs_RevenueFromRenderingOfServices","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_DesignFeesRevenue"
"765","http://www.xbrl.org/tifrs/fr/role/StatementOfComprehensiveIncome","ifrs_RevenueFromRenderingOfServices","tifrs-bsci-ci_DiscountAndAllowanceOnServiceRevenue","http://www.xbrl.org/2003/arcrole/summation-item","9.0",NA,NA,NA,NA,"../ifrs_20100430/ifrs-cor_2010-04-30.xsd#ifrs_RevenueFromRenderingOfServices","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_DiscountAndAllowanceOnServiceRevenue"
"766","http://www.xbrl.org/tifrs/fr/role/StatementOfComprehensiveIncome","tifrs-bsci-ci_ServiceRevenue","tifrs-bsci-ci_TransportationRevenue","http://www.xbrl.org/2003/arcrole/summation-item","2.0",NA,NA,NA,NA,"tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_ServiceRevenue","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_TransportationRevenue"
"767","http://www.xbrl.org/tifrs/fr/role/StatementOfComprehensiveIncome","tifrs-bsci-ci_TransportationRevenue","tifrs-bsci-ci_MarineFreightRevenueForSeaLandShippingBusiness","http://www.xbrl.org/2003/arcrole/summation-item","1.0",NA,NA,NA,NA,"tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_TransportationRevenue","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_MarineFreightRevenueForSeaLandShippingBusiness"
"768","http://www.xbrl.org/tifrs/fr/role/StatementOfComprehensiveIncome","tifrs-bsci-ci_TransportationRevenue","tifrs-bsci-ci_LandFreightRevenueForSeaLandShippingBusiness","http://www.xbrl.org/2003/arcrole/summation-item","2.0",NA,NA,NA,NA,"tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_TransportationRevenue","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_LandFreightRevenueForSeaLandShippingBusiness"
"769","http://www.xbrl.org/tifrs/fr/role/StatementOfComprehensiveIncome","tifrs-bsci-ci_TransportationRevenue","tifrs-bsci-ci_AirFreightRevenueForAirShippingBusiness","http://www.xbrl.org/2003/arcrole/summation-item","3.0",NA,NA,NA,NA,"tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_TransportationRevenue","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_AirFreightRevenueForAirShippingBusiness"
"770","http://www.xbrl.org/tifrs/fr/role/StatementOfComprehensiveIncome","tifrs-bsci-ci_TransportationRevenue","tifrs-bsci-ci_DiscountAndAllowanceOnTransportationRevenue","http://www.xbrl.org/2003/arcrole/summation-item","4.0",NA,NA,NA,NA,"tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_TransportationRevenue","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_DiscountAndAllowanceOnTransportationRevenue"
"771","http://www.xbrl.org/tifrs/fr/role/StatementOfComprehensiveIncome","tifrs-bsci-ci_ServiceRevenue","tifrs-bsci-ci_InFlightOperatingRevenue","http://www.xbrl.org/2003/arcrole/summation-item","3.0",NA,NA,NA,NA,"tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_ServiceRevenue","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_InFlightOperatingRevenue"
"772","http://www.xbrl.org/tifrs/fr/role/StatementOfComprehensiveIncome","tifrs-bsci-ci_ServiceRevenue","tifrs-bsci-ci_InstallationRevenue","http://www.xbrl.org/2003/arcrole/summation-item","4.0",NA,NA,NA,NA,"tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_ServiceRevenue","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_InstallationRevenue"
"773","http://www.xbrl.org/tifrs/fr/role/StatementOfComprehensiveIncome","tifrs-bsci-ci_InstallationRevenue","tifrs-bsci-ci_InstallationRevenue-InstallationRevenue","http://www.xbrl.org/2003/arcrole/summation-item","1.0",NA,NA,NA,NA,"tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_InstallationRevenue","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_InstallationRevenue-InstallationRevenue"
"774","http://www.xbrl.org/tifrs/fr/role/StatementOfComprehensiveIncome","tifrs-bsci-ci_InstallationRevenue","tifrs-bsci-ci_DiscountAndAllowanceOnInstallationRevenue","http://www.xbrl.org/2003/arcrole/summation-item","2.0",NA,NA,NA,NA,"tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_InstallationRevenue","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_DiscountAndAllowanceOnInstallationRevenue"
"775","http://www.xbrl.org/tifrs/fr/role/StatementOfComprehensiveIncome","tifrs-bsci-ci_ServiceRevenue","tifrs-bsci-ci_TechnicalServiceRevenue","http://www.xbrl.org/2003/arcrole/summation-item","5.0",NA,NA,NA,NA,"tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_ServiceRevenue","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_TechnicalServiceRevenue"
"776","http://www.xbrl.org/tifrs/fr/role/StatementOfComprehensiveIncome","tifrs-bsci-ci_TechnicalServiceRevenue","tifrs-bsci-ci_TechnicalServiceRevenue-TechnicalServiceRevenue","http://www.xbrl.org/2003/arcrole/summation-item","1.0",NA,NA,NA,NA,"tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_TechnicalServiceRevenue","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_TechnicalServiceRevenue-TechnicalServiceRevenue"
"777","http://www.xbrl.org/tifrs/fr/role/StatementOfComprehensiveIncome","tifrs-bsci-ci_TechnicalServiceRevenue","tifrs-bsci-ci_DiscountAndAllowanceOnTechnicalServiceRevenue","http://www.xbrl.org/2003/arcrole/summation-item","2.0",NA,NA,NA,NA,"tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_TechnicalServiceRevenue","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_DiscountAndAllowanceOnTechnicalServiceRevenue"
"778","http://www.xbrl.org/tifrs/fr/role/StatementOfComprehensiveIncome","tifrs-bsci-ci_ServiceRevenue","tifrs-bsci-ci_ProcessingFeesRevenue","http://www.xbrl.org/2003/arcrole/summation-item","6.0",NA,NA,NA,NA,"tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_ServiceRevenue","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_ProcessingFeesRevenue"
"779","http://www.xbrl.org/tifrs/fr/role/StatementOfComprehensiveIncome","tifrs-bsci-ci_ProcessingFeesRevenue","tifrs-bsci-ci_ProcessingFeesRevenue-ProcessingFeesRevenue","http://www.xbrl.org/2003/arcrole/summation-item","1.0",NA,NA,NA,NA,"tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_ProcessingFeesRevenue","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_ProcessingFeesRevenue-ProcessingFeesRevenue"
"780","http://www.xbrl.org/tifrs/fr/role/StatementOfComprehensiveIncome","tifrs-bsci-ci_ProcessingFeesRevenue","tifrs-bsci-ci_DiscountAndAllowanceOnProcessingFeesRevenue","http://www.xbrl.org/2003/arcrole/summation-item","2.0",NA,NA,NA,NA,"tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_ProcessingFeesRevenue","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_DiscountAndAllowanceOnProcessingFeesRevenue"
"781","http://www.xbrl.org/tifrs/fr/role/StatementOfComprehensiveIncome","tifrs-bsci-ci_ServiceRevenue","tifrs-bsci-ci_RepairsAndMaintenanceRevenue","http://www.xbrl.org/2003/arcrole/summation-item","7.0",NA,NA,NA,NA,"tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_ServiceRevenue","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_RepairsAndMaintenanceRevenue"
"782","http://www.xbrl.org/tifrs/fr/role/StatementOfComprehensiveIncome","tifrs-bsci-ci_RepairsAndMaintenanceRevenue","tifrs-bsci-ci_RepairsAndMaintenanceRevenue-RepairsAndMaintenanceRevenue","http://www.xbrl.org/2003/arcrole/summation-item","1.0",NA,NA,NA,NA,"tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_RepairsAndMaintenanceRevenue","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_RepairsAndMaintenanceRevenue-RepairsAndMaintenanceRevenue"
"783","http://www.xbrl.org/tifrs/fr/role/StatementOfComprehensiveIncome","tifrs-bsci-ci_RepairsAndMaintenanceRevenue","tifrs-bsci-ci_DiscountAndAllowanceOnRepairsAndMaintenanceRevenue","http://www.xbrl.org/2003/arcrole/summation-item","2.0",NA,NA,NA,NA,"tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_RepairsAndMaintenanceRevenue","tifrs-bsci-ci-2014-03-31.xsd#tifrs-bsci-ci_DiscountAndAllowanceOnRepairsAndMaintenanceRevenue"
