"","roleId","fromElementId","toElementId","arcrole","order","closed","usable","contextElement","preferredLabel","fromHref","toHref"
"1440","http://www.xbrl.org/tifrs/fr/role/StatementOfCashFlows","ifrs_ClassesOfCashReceiptsFromOperatingActivitiesAbstract","ifrs_ReceiptsFromRoyaltiesFeesCommissionsAndOtherRevenue","http://www.xbrl.org/2003/arcrole/parent-child","2.0",NA,NA,NA,NA,"../ifrs_20100430/ifrs-cor_2010-04-30.xsd#ifrs_ClassesOfCashReceiptsFromOperatingActivitiesAbstract","../ifrs_20100430/ifrs-cor_2010-04-30.xsd#ifrs_ReceiptsFromRoyaltiesFeesCommissionsAndOtherRevenue"
"1441","http://www.xbrl.org/tifrs/fr/role/StatementOfCashFlows","ifrs_ClassesOfCashReceiptsFromOperatingActivitiesAbstract","ifrs_ReceiptsFromContractsHeldForDealingOrTradingPurpose","http://www.xbrl.org/2003/arcrole/parent-child","3.0",NA,NA,NA,NA,"../ifrs_20100430/ifrs-cor_2010-04-30.xsd#ifrs_ClassesOfCashReceiptsFromOperatingActivitiesAbstract","../ifrs_20100430/ifrs-cor_2010-04-30.xsd#ifrs_ReceiptsFromContractsHeldForDealingOrTradingPurpose"
"1442","http://www.xbrl.org/tifrs/fr/role/StatementOfCashFlows","ifrs_ClassesOfCashReceiptsFromOperatingActivitiesAbstract","ifrs_ReceiptsFromRentsAndSubsequentSalesOfSuchAssets","http://www.xbrl.org/2003/arcrole/parent-child","4.0",NA,NA,NA,NA,"../ifrs_20100430/ifrs-cor_2010-04-30.xsd#ifrs_ClassesOfCashReceiptsFromOperatingActivitiesAbstract","../ifrs_20100430/ifrs-cor_2010-04-30.xsd#ifrs_ReceiptsFromRentsAndSubsequentSalesOfSuchAssets"
"1443","http://www.xbrl.org/tifrs/fr/role/StatementOfCashFlows","ifrs_ClassesOfCashReceiptsFromOperatingActivitiesAbstract","ifrs_OtherCashReceiptsFromOperatingActivities","http://www.xbrl.org/2003/arcrole/parent-child","5.0",NA,NA,NA,NA,"../ifrs_20100430/ifrs-cor_2010-04-30.xsd#ifrs_ClassesOfCashReceiptsFromOperatingActivitiesAbstract","../ifrs_20100430/ifrs-cor_2010-04-30.xsd#ifrs_OtherCashReceiptsFromOperatingActivities"
"1444","http://www.xbrl.org/tifrs/fr/role/StatementOfCashFlows","ifrs_ClassesOfCashReceiptsFromOperatingActivitiesAbstract","tifrs-SCF_ClassesOfCashReceiptsFromOperatingActivities","http://www.xbrl.org/2003/arcrole/parent-child","7.0",NA,NA,NA,"http://www.xbrl.org/2003/role/totalLabel","../ifrs_20100430/ifrs-cor_2010-04-30.xsd#ifrs_ClassesOfCashReceiptsFromOperatingActivitiesAbstract","tifrs-scf-2014-03-31.xsd#tifrs-SCF_ClassesOfCashReceiptsFromOperatingActivities"
"1445","http://www.xbrl.org/tifrs/fr/role/StatementOfCashFlows","tifrs-SCF_CashFlowsFromUsedInOperatingActivitiesDirectMethodAbstract","tifrs-SCF_ClassesOfCashPaymentsFromOperatingActivitiesAbstract","http://www.xbrl.org/2003/arcrole/parent-child","2.0",NA,NA,NA,NA,"tifrs-scf-2014-03-31.xsd#tifrs-SCF_CashFlowsFromUsedInOperatingActivitiesDirectMethodAbstract","tifrs-scf-2014-03-31.xsd#tifrs-SCF_ClassesOfCashPaymentsFromOperatingActivitiesAbstract"
"1446","http://www.xbrl.org/tifrs/fr/role/StatementOfCashFlows","tifrs-SCF_ClassesOfCashPaymentsFromOperatingActivitiesAbstract","ifrs_PaymentsToSuppliersForGoodsAndServices","http://www.xbrl.org/2003/arcrole/parent-child","1.0",NA,NA,NA,NA,"tifrs-scf-2014-03-31.xsd#tifrs-SCF_ClassesOfCashPaymentsFromOperatingActivitiesAbstract","../ifrs_20100430/ifrs-cor_2010-04-30.xsd#ifrs_PaymentsToSuppliersForGoodsAndServices"
"1447","http://www.xbrl.org/tifrs/fr/role/StatementOfCashFlows","tifrs-SCF_ClassesOfCashPaymentsFromOperatingActivitiesAbstract","ifrs_PaymentsFromContractsHeldForDealingOrTradingPurpose","http://www.xbrl.org/2003/arcrole/parent-child","2.0",NA,NA,NA,NA,"tifrs-scf-2014-03-31.xsd#tifrs-SCF_ClassesOfCashPaymentsFromOperatingActivitiesAbstract","../ifrs_20100430/ifrs-cor_2010-04-30.xsd#ifrs_PaymentsFromContractsHeldForDealingOrTradingPurpose"
"1448","http://www.xbrl.org/tifrs/fr/role/StatementOfCashFlows","tifrs-SCF_ClassesOfCashPaymentsFromOperatingActivitiesAbstract","ifrs_PaymentsToAndOnBehalfOfEmployees","http://www.xbrl.org/2003/arcrole/parent-child","3.0",NA,NA,NA,NA,"tifrs-scf-2014-03-31.xsd#tifrs-SCF_ClassesOfCashPaymentsFromOperatingActivitiesAbstract","../ifrs_20100430/ifrs-cor_2010-04-30.xsd#ifrs_PaymentsToAndOnBehalfOfEmployees"
"1449","http://www.xbrl.org/tifrs/fr/role/StatementOfCashFlows","tifrs-SCF_ClassesOfCashPaymentsFromOperatingActivitiesAbstract","ifrs_OtherCashPaymentsFromOperatingActivities","http://www.xbrl.org/2003/arcrole/parent-child","4.0",NA,NA,NA,NA,"tifrs-scf-2014-03-31.xsd#tifrs-SCF_ClassesOfCashPaymentsFromOperatingActivitiesAbstract","../ifrs_20100430/ifrs-cor_2010-04-30.xsd#ifrs_OtherCashPaymentsFromOperatingActivities"
"1450","http://www.xbrl.org/tifrs/fr/role/StatementOfCashFlows","tifrs-SCF_ClassesOfCashPaymentsFromOperatingActivitiesAbstract","tifrs-SCF_ClassesOfCashPaymentsFromOperatingActivities","http://www.xbrl.org/2003/arcrole/parent-child","6.0",NA,NA,NA,"http://www.xbrl.org/2003/role/totalLabel","tifrs-scf-2014-03-31.xsd#tifrs-SCF_ClassesOfCashPaymentsFromOperatingActivitiesAbstract","tifrs-scf-2014-03-31.xsd#tifrs-SCF_ClassesOfCashPaymentsFromOperatingActivities"
"1451","http://www.xbrl.org/tifrs/fr/role/StatementOfCashFlows","tifrs-SCF_CashFlowsFromUsedInOperatingActivitiesDirectMethodAbstract","tifrs-SCF_DividendsPaid-CashFlowsFromUsedInOperatingActivitiesDirectMethod","http://www.xbrl.org/2003/arcrole/parent-child","3.0",NA,NA,NA,NA,"tifrs-scf-2014-03-31.xsd#tifrs-SCF_CashFlowsFromUsedInOperatingActivitiesDirectMethodAbstract","tifrs-scf-2014-03-31.xsd#tifrs-SCF_DividendsPaid-CashFlowsFromUsedInOperatingActivitiesDirectMethod"
